folder,video1,offset_Ch1,video2,offset_Ch2,video3,offset_Ch3,VWTimestamp,VWIsAuto,Date,Time,Description,KP,Observation Code,Photo Ref - From,Photo Ref - To,Comment,Anode Type,Activity,Current Intensity,Anode Wear,Marine Growth Coverage,Severity Code,Status,Status [BK FT SM],Status [GB SB],Status [RK],Status [RR],Length,Breadth,Height - Acoustic,Height - Visual,Distance to Pipe,Position,CP Location,CP Reading,Location,Location [DP],Location [DB],Crossing Type,Orientation,Event Code [DB],Event Code [FT],Size,Size [DB],Type [MO],Sediment Coverage
DATA_20120928102651593,20120928102653078@DVR-1_Ch1.mpg,1087.931,20120928102653421@DVR-1_Ch2.mpg,1087.588,20120928102651593@DVR-1_Ch3.mpg,1089.416,20120928104501009,F,28/09/2012,10:45:01,Exposure End,122.696,EXE,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120928102651593,20120928102653078@DVR-1_Ch1.mpg,1391.055,20120928102653421@DVR-1_Ch2.mpg,1390.712,20120928102651593@DVR-1_Ch3.mpg,1392.54,20120928105004133,F,28/09/2012,10:50:04,Exposure Start,122.564,EXS,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120928102651593,20120928102653078@DVR-1_Ch1.mpg,1467.931,20120928102653421@DVR-1_Ch2.mpg,1467.588,20120928102651593@DVR-1_Ch3.mpg,1469.416,20120928105121009,F,28/09/2012,10:51:21,Exposure End,122.531,EXE,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120928102651593,20120928102653078@DVR-1_Ch1.mpg,1504.322,20120928102653421@DVR-1_Ch2.mpg,1503.979,20120928102651593@DVR-1_Ch3.mpg,1505.807,20120928105157400,F,28/09/2012,10:51:57,Field Joint,122.515,FJ,-,-,Field joint intact. Wrap beginning to loosen.,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120928102651593,20120928102653078@DVR-1_Ch1.mpg,1745.483,20120928102653421@DVR-1_Ch2.mpg,1745.14,20120928102651593@DVR-1_Ch3.mpg,1746.968,20120928105558561,F,28/09/2012,10:55:58,Exposure Start,122.421,EXS,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120928102651593,20120928102653078@DVR-1_Ch1.mpg,1761.962,20120928102653421@DVR-1_Ch2.mpg,1761.619,20120928102651593@DVR-1_Ch3.mpg,1763.447,20120928105615040,F,28/09/2012,10:56:15,Field Joint,122.416,FJ,-,-,Field joint intact. Wrap beginning to break up.,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120928122656046,20120928122657531@DVR-1_Ch1.mpg,13.218,20120928122657921@DVR-1_Ch2.mpg,12.828,20120928122656046@DVR-1_Ch3.mpg,14.703,20120928122710749,F,28/09/2012,12:27:10,Field Joint,120.21600000000001,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120928122656046,20120928122657531@DVR-1_Ch1.mpg,42.52,20120928122657921@DVR-1_Ch2.mpg,42.13,20120928122656046@DVR-1_Ch3.mpg,44.005,20120928122740051,F,28/09/2012,12:27:40,Field Joint,120.205,FJ,-,-,Field joint intact. Wrap beginning to loosen.,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120928122656046,20120928122657531@DVR-1_Ch1.mpg,163.64,20120928122657921@DVR-1_Ch2.mpg,163.25,20120928122656046@DVR-1_Ch3.mpg,165.125,20120928122941171,F,28/09/2012,12:29:41,Anode,120.15899999999999,AN,-,-,-Anode observed  partially buried. Sediment  and marine growth obscuring close observation.,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120928115654875,20120928115656359@DVR-1_Ch1.mpg,28.156,20120928115656734@DVR-1_Ch2.mpg,27.781,20120928115654875@DVR-1_Ch3.mpg,29.64,20120928115724515,F,28/09/2012,11:57:24,Field Joint,120.895,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120928115654875,20120928115656359@DVR-1_Ch1.mpg,63.124,20120928115656734@DVR-1_Ch2.mpg,62.749,20120928115654875@DVR-1_Ch3.mpg,64.608,20120928115759483,F,28/09/2012,11:57:59,Field Joint,120.882,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120928115654875,20120928115656359@DVR-1_Ch1.mpg,222.071,20120928115656734@DVR-1_Ch2.mpg,221.696,20120928115654875@DVR-1_Ch3.mpg,223.555,20120928120038430,F,28/09/2012,12:00:38,Field Joint,120.822,FJ,-,-,Field joint intact. Wrap beginning to loosen.,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120928115654875,20120928115656359@DVR-1_Ch1.mpg,258.266,20120928115656734@DVR-1_Ch2.mpg,257.891,20120928115654875@DVR-1_Ch3.mpg,259.75,20120928120114625,F,28/09/2012,12:01:14,Field Joint,120.80799999999999,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120928115654875,20120928115656359@DVR-1_Ch1.mpg,288.426,20120928115656734@DVR-1_Ch2.mpg,288.051,20120928115654875@DVR-1_Ch3.mpg,289.91,20120928120144785,F,28/09/2012,12:01:44,Field Joint,120.796,FJ,-,-,Field joint intact. Wrap beginning to loosen.,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120928115654875,20120928115656359@DVR-1_Ch1.mpg,390.546,20120928115656734@DVR-1_Ch2.mpg,390.171,20120928115654875@DVR-1_Ch3.mpg,392.03,20120928120326905,F,28/09/2012,12:03:26,Field Joint,120.76,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120928115654875,20120928115656359@DVR-1_Ch1.mpg,582.658,20120928115656734@DVR-1_Ch2.mpg,582.283,20120928115654875@DVR-1_Ch3.mpg,584.142,20120928120639017,F,28/09/2012,12:06:39,Field Joint,120.686,FJ,-,-,Field joint intact. Wrap beginning to loosen.,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120928115654875,20120928115656359@DVR-1_Ch1.mpg,684.637,20120928115656734@DVR-1_Ch2.mpg,684.262,20120928115654875@DVR-1_Ch3.mpg,686.121,20120928120820996,F,28/09/2012,12:08:20,Field Joint,120.646,FJ,-,-,Field joint wrap missing from joint. No other damage observed.,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120928115654875,20120928115656359@DVR-1_Ch1.mpg,712.868,20120928115656734@DVR-1_Ch2.mpg,712.493,20120928115654875@DVR-1_Ch3.mpg,714.352,20120928120849227,F,28/09/2012,12:08:49,Field Joint,120.635,FJ,-,-,Field joint intact. Wrap beginning to loosen.,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120928115654875,20120928115656359@DVR-1_Ch1.mpg,746.797,20120928115656734@DVR-1_Ch2.mpg,746.422,20120928115654875@DVR-1_Ch3.mpg,748.281,20120928120923156,F,28/09/2012,12:09:23,Field Joint,120.62299999999999,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120928115654875,20120928115656359@DVR-1_Ch1.mpg,778.077,20120928115656734@DVR-1_Ch2.mpg,777.702,20120928115654875@DVR-1_Ch3.mpg,779.561,20120928120954436,F,28/09/2012,12:09:54,Field Joint,120.61200000000001,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120928115654875,20120928115656359@DVR-1_Ch1.mpg,813.812,20120928115656734@DVR-1_Ch2.mpg,813.437,20120928115654875@DVR-1_Ch3.mpg,815.296,20120928121030171,F,28/09/2012,12:10:30,Field Joint,120.59899999999999,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120928115654875,20120928115656359@DVR-1_Ch1.mpg,847.594,20120928115656734@DVR-1_Ch2.mpg,847.219,20120928115654875@DVR-1_Ch3.mpg,849.078,20120928121103953,F,28/09/2012,12:11:03,Field Joint,120.586,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120928115654875,20120928115656359@DVR-1_Ch1.mpg,908.453,20120928115656734@DVR-1_Ch2.mpg,908.078,20120928115654875@DVR-1_Ch3.mpg,909.937,20120928121204812,F,28/09/2012,12:12:04,Field Joint,120.561,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120928115654875,20120928115656359@DVR-1_Ch1.mpg,970.531,20120928115656734@DVR-1_Ch2.mpg,970.156,20120928115654875@DVR-1_Ch3.mpg,972.015,20120928121306890,F,28/09/2012,12:13:06,Field Joint,120.536,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120928115654875,20120928115656359@DVR-1_Ch1.mpg,1001.798,20120928115656734@DVR-1_Ch2.mpg,1001.423,20120928115654875@DVR-1_Ch3.mpg,1003.282,20120928121338157,F,28/09/2012,12:13:38,Field Joint,120.524,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120928115654875,20120928115656359@DVR-1_Ch1.mpg,1124.782,20120928115656734@DVR-1_Ch2.mpg,1124.407,20120928115654875@DVR-1_Ch3.mpg,1126.266,20120928121541141,F,28/09/2012,12:15:41,Field Joint,120.475,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120928115654875,20120928115656359@DVR-1_Ch1.mpg,1197.219,20120928115656734@DVR-1_Ch2.mpg,1196.844,20120928115654875@DVR-1_Ch3.mpg,1198.703,20120928121653578,F,28/09/2012,12:16:53,Field Joint,120.45,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120928115654875,20120928115656359@DVR-1_Ch1.mpg,1232.374,20120928115656734@DVR-1_Ch2.mpg,1231.999,20120928115654875@DVR-1_Ch3.mpg,1233.858,20120928121728733,F,28/09/2012,12:17:28,Field Joint,120.43799999999999,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120928115654875,20120928115656359@DVR-1_Ch1.mpg,1270.234,20120928115656734@DVR-1_Ch2.mpg,1269.859,20120928115654875@DVR-1_Ch3.mpg,1271.718,20120928121806593,F,28/09/2012,12:18:06,Field Joint,120.425,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120928115654875,20120928115656359@DVR-1_Ch1.mpg,1299.598,20120928115656734@DVR-1_Ch2.mpg,1299.223,20120928115654875@DVR-1_Ch3.mpg,1301.082,20120928121835957,F,28/09/2012,12:18:35,Field Joint,120.414,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120928115654875,20120928115656359@DVR-1_Ch1.mpg,1403.962,20120928115656734@DVR-1_Ch2.mpg,1403.587,20120928115654875@DVR-1_Ch3.mpg,1405.446,20120928122020321,F,28/09/2012,12:20:20,Field Joint,120.376,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120928115654875,20120928115656359@DVR-1_Ch1.mpg,1433.483,20120928115656734@DVR-1_Ch2.mpg,1433.108,20120928115654875@DVR-1_Ch3.mpg,1434.967,20120928122049842,F,28/09/2012,12:20:49,Field Joint,120.36399999999999,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120928115654875,20120928115656359@DVR-1_Ch1.mpg,1464.344,20120928115656734@DVR-1_Ch2.mpg,1463.969,20120928115654875@DVR-1_Ch3.mpg,1465.828,20120928122120703,F,28/09/2012,12:21:20,Field Joint,120.351,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120928115654875,20120928115656359@DVR-1_Ch1.mpg,1685.172,20120928115656734@DVR-1_Ch2.mpg,1684.797,20120928115654875@DVR-1_Ch3.mpg,1686.656,20120928122501531,F,28/09/2012,12:25:01,Field Joint,120.264,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120928105652719,20120928105654203@DVR-1_Ch1.mpg,69.806,20120928105654578@DVR-1_Ch2.mpg,69.431,20120928105652719@DVR-1_Ch3.mpg,71.29,20120928105804009,F,28/09/2012,10:58:04,Exposure End,122.37100000000001,EXE,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120928105652719,20120928105654203@DVR-1_Ch1.mpg,282.806,20120928105654578@DVR-1_Ch2.mpg,282.431,20120928105652719@DVR-1_Ch3.mpg,284.29,20120928110137009,F,28/09/2012,11:01:37,Exposure Start,122.277,EXS,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
