folder,video1,offset_Ch1,video2,offset_Ch2,video3,offset_Ch3,VWTimestamp,VWIsAuto,Date,Time,Description,KP,Observation Code,Photo Ref - From,Photo Ref - To,Comment,Anode Type,Activity,Current Intensity,Anode Wear,Marine Growth Coverage,Severity Code,Status,Status [BK FT SM],Status [GB SB],Status [RK],Status [RR],Length,Breadth,Height - Acoustic,Height - Visual,Distance to Pipe,Position,CP Location,CP Reading,Location,Location [DP],Location [DB],Crossing Type,Orientation,Event Code [DB],Event Code [FT],Size,Size [DB],Type [MO],Sediment Coverage
DATA_20120925111731141,20120925111731469@DVR-1_Ch1.mpg,306.952,20120925111731609@DVR-1_Ch2.mpg,306.812,20120925111731141@DVR-1_Ch3.mpg,307.28,20120925112238421,F,25/09/2012,11:22:38,Field Joint,189.72,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120925111731141,20120925111731469@DVR-1_Ch1.mpg,361.938,20120925111731609@DVR-1_Ch2.mpg,361.798,20120925111731141@DVR-1_Ch3.mpg,362.266,20120925112333407,F,25/09/2012,11:23:33,Field Joint,189.734,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120925111731141,20120925111731469@DVR-1_Ch1.mpg,369.987,20120925111731609@DVR-1_Ch2.mpg,369.847,20120925111731141@DVR-1_Ch3.mpg,370.315,20120925112341456,F,25/09/2012,11:23:41,Exposure End,189.736,EXE,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120925094745984,20120925094745984@DVR-1_Ch1.mpg,193.398,20120925094746625@DVR-1_Ch2.mpg,192.757,20120925094747672@DVR-1_Ch3.mpg,191.71,20120925095059382,F,25/09/2012,09:50:59,Exposure Start,188.956,EXS,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120925094745984,20120925094745984@DVR-1_Ch1.mpg,207.324,20120925094746625@DVR-1_Ch2.mpg,206.683,20120925094747672@DVR-1_Ch3.mpg,205.636,20120925095113308,F,25/09/2012,09:51:13,Rock Dump End,188.959,RKE,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120925094745984,20120925094745984@DVR-1_Ch1.mpg,1055.124,20120925094746625@DVR-1_Ch2.mpg,1054.483,20120925094747672@DVR-1_Ch3.mpg,1053.436,20120925100521108,F,25/09/2012,10:05:21,Anode,189.14,AN,-,-,Anode in Good condition,Sled,Active,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120925094745984,20120925094745984@DVR-1_Ch1.mpg,1109.522,20120925094746625@DVR-1_Ch2.mpg,1108.881,20120925094747672@DVR-1_Ch3.mpg,1107.834,20120925100615506,F,25/09/2012,10:06:15,Anode,189.15099999999998,AN,-,-,Anode in Good condition,Sled,Active,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120925094745984,20120925094745984@DVR-1_Ch1.mpg,1288.756,20120925094746625@DVR-1_Ch2.mpg,1288.115,20120925094747672@DVR-1_Ch3.mpg,1287.068,20120925100914740,F,25/09/2012,10:09:14,Field Joint,189.188,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120925094745984,20120925094745984@DVR-1_Ch1.mpg,1343.675,20120925094746625@DVR-1_Ch2.mpg,1343.034,20120925094747672@DVR-1_Ch3.mpg,1341.987,20120925101009659,F,25/09/2012,10:10:09,Field Joint,189.2,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120925094745984,20120925094745984@DVR-1_Ch1.mpg,1373.194,20120925094746625@DVR-1_Ch2.mpg,1372.553,20120925094747672@DVR-1_Ch3.mpg,1371.506,20120925101039178,F,25/09/2012,10:10:39,Anode,189.207,AN,-,-,Anode in Good condition,Bracelet,Active,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120925101746657,20120925101746657@DVR-1_Ch1.mpg,74.187,20120925101747282@DVR-1_Ch2.mpg,73.562,20120925101748328@DVR-1_Ch3.mpg,72.516,20120925101900844,F,25/09/2012,10:19:00,Anode,189.208,AN,-,-,Anode in Good condition,Bracelet,Active,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120925101746657,20120925101746657@DVR-1_Ch1.mpg,106.984,20120925101747282@DVR-1_Ch2.mpg,106.359,20120925101748328@DVR-1_Ch3.mpg,105.313,20120925101933641,F,25/09/2012,10:19:33,CP Stab,189.207,CP,-,-,-1040 mv,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Top,Anode,-1040,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120925101746657,20120925101746657@DVR-1_Ch1.mpg,332.0,20120925101747282@DVR-1_Ch2.mpg,331.375,20120925101748328@DVR-1_Ch3.mpg,330.329,20120925102318657,F,25/09/2012,10:23:18,Field Joint,189.21400000000003,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120925101746657,20120925101746657@DVR-1_Ch1.mpg,391.24,20120925101747282@DVR-1_Ch2.mpg,390.615,20120925101748328@DVR-1_Ch3.mpg,389.569,20120925102417897,F,25/09/2012,10:24:17,Field Joint,189.226,FJ,-,-,Field joint intact. Wrap beginning to loosen.,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120925101746657,20120925101746657@DVR-1_Ch1.mpg,565.449,20120925101747282@DVR-1_Ch2.mpg,564.824,20120925101748328@DVR-1_Ch3.mpg,563.778,20120925102712106,F,25/09/2012,10:27:12,Exposure End,189.264,EXE,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120925101746657,20120925101746657@DVR-1_Ch1.mpg,779.423,20120925101747282@DVR-1_Ch2.mpg,778.798,20120925101748328@DVR-1_Ch3.mpg,777.752,20120925103046080,F,25/09/2012,10:30:46,Exposure Start,189.313,EXS,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120925101746657,20120925101746657@DVR-1_Ch1.mpg,787.24,20120925101747282@DVR-1_Ch2.mpg,786.615,20120925101748328@DVR-1_Ch3.mpg,785.569,20120925103053897,F,25/09/2012,10:30:53,Debris,189.31599999999997,DB,-,-,Fishing trap - 11 o'clock position,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Top,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120925101746657,20120925101746657@DVR-1_Ch1.mpg,791.492,20120925101747282@DVR-1_Ch2.mpg,790.867,20120925101748328@DVR-1_Ch3.mpg,789.821,20120925103058149,F,25/09/2012,10:30:58,Exposure End,189.317,EXE,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120925101746657,20120925101746657@DVR-1_Ch1.mpg,805.087,20120925101747282@DVR-1_Ch2.mpg,804.462,20120925101748328@DVR-1_Ch3.mpg,803.416,20120925103111744,F,25/09/2012,10:31:11,Exposure Start,189.321,EXS,-,-,Start  of Intermittent exposure of pipe,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120925101746657,20120925101746657@DVR-1_Ch1.mpg,820.812,20120925101747282@DVR-1_Ch2.mpg,820.187,20120925101748328@DVR-1_Ch3.mpg,819.141,20120925103127469,F,25/09/2012,10:31:27,Field Joint,189.325,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
