folder,video1,offset_Ch1,video2,offset_Ch2,video3,offset_Ch3,VWTimestamp,VWIsAuto,Date,Time,Description,KP,Observation Code,Photo Ref - From,Photo Ref - To,Comment,Anode Type,Activity,Current Intensity,Anode Wear,Marine Growth Coverage,Severity Code,Status,Status [BK FT SM],Status [GB SB],Status [RK],Status [RR],Length,Breadth,Height - Acoustic,Height - Visual,Distance to Pipe,Position,CP Location,CP Reading,Location,Location [DP],Location [DB],Crossing Type,Orientation,Event Code [DB],Event Code [FT],Size,Size [DB],Type [MO],Sediment Coverage
DATA_20121004040927984,20121004040929391@DVR-1_Ch1.mpg,344.848,20121004040929937@DVR-1_Ch2.mpg,344.302,20121004040927984@DVR-1_Ch3.mpg,346.255,20121004041514239,F,04/10/2012,04:15:14,Anode,71.187,AN,-,-,-Anode in Good condition,Bracelet,Active,0,Light,Light,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004040927984,20121004040929391@DVR-1_Ch1.mpg,363.453,20121004040929937@DVR-1_Ch2.mpg,362.907,20121004040927984@DVR-1_Ch3.mpg,364.86,20121004041532844,F,04/10/2012,04:15:32,Field Joint,71.193,FJ,-,-,Field joint intact. Wrap 30% loose.,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004040927984,20121004040929391@DVR-1_Ch1.mpg,404.546,20121004040929937@DVR-1_Ch2.mpg,404.0,20121004040927984@DVR-1_Ch3.mpg,405.953,20121004041613937,F,04/10/2012,04:16:13,Field Joint,71.205,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004040927984,20121004040929391@DVR-1_Ch1.mpg,437.296,20121004040929937@DVR-1_Ch2.mpg,436.75,20121004040927984@DVR-1_Ch3.mpg,438.703,20121004041646687,F,04/10/2012,04:16:46,Field Joint,71.217,FJ,-,-,Field joint intact. Wrap 25%  loose.,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004040927984,20121004040929391@DVR-1_Ch1.mpg,475.921,20121004040929937@DVR-1_Ch2.mpg,475.375,20121004040927984@DVR-1_Ch3.mpg,477.328,20121004041725312,F,04/10/2012,04:17:25,Field Joint,71.23,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004040927984,20121004040929391@DVR-1_Ch1.mpg,510.199,20121004040929937@DVR-1_Ch2.mpg,509.653,20121004040927984@DVR-1_Ch3.mpg,511.606,20121004041759590,F,04/10/2012,04:17:59,Field Joint,71.241,FJ,-,-,-Field joint intact. Wrap beginning to loosen,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004040927984,20121004040929391@DVR-1_Ch1.mpg,583.296,20121004040929937@DVR-1_Ch2.mpg,582.75,20121004040927984@DVR-1_Ch3.mpg,584.703,20121004041912687,F,04/10/2012,04:19:12,Field Joint,71.267,FJ,-,-,Field joint intact. Wrap beginning to loosen,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004040927984,20121004040929391@DVR-1_Ch1.mpg,614.405,20121004040929937@DVR-1_Ch2.mpg,613.859,20121004040927984@DVR-1_Ch3.mpg,615.812,20121004041943796,F,04/10/2012,04:19:43,Field Joint,71.278,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004040927984,20121004040929391@DVR-1_Ch1.mpg,656.952,20121004040929937@DVR-1_Ch2.mpg,656.406,20121004040927984@DVR-1_Ch3.mpg,658.359,20121004042026343,F,04/10/2012,04:20:26,Field Joint,71.292,FJ,-,-,-Field joint intact. Wrap  40% loose.No damage.,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004040927984,20121004040929391@DVR-1_Ch1.mpg,690.379,20121004040929937@DVR-1_Ch2.mpg,689.833,20121004040927984@DVR-1_Ch3.mpg,691.786,20121004042059770,F,04/10/2012,04:20:59,Field Joint,71.303,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004040927984,20121004040929391@DVR-1_Ch1.mpg,730.376,20121004040929937@DVR-1_Ch2.mpg,729.83,20121004040927984@DVR-1_Ch3.mpg,731.783,20121004042139767,F,04/10/2012,04:21:39,Field Joint,71.316,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004040927984,20121004040929391@DVR-1_Ch1.mpg,770.921,20121004040929937@DVR-1_Ch2.mpg,770.375,20121004040927984@DVR-1_Ch3.mpg,772.328,20121004042220312,F,04/10/2012,04:22:20,Field Joint,71.329,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004040927984,20121004040929391@DVR-1_Ch1.mpg,802.264,20121004040929937@DVR-1_Ch2.mpg,801.718,20121004040927984@DVR-1_Ch3.mpg,803.671,20121004042251655,F,04/10/2012,04:22:51,Field Joint,71.339,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004040927984,20121004040929391@DVR-1_Ch1.mpg,848.312,20121004040929937@DVR-1_Ch2.mpg,847.766,20121004040927984@DVR-1_Ch3.mpg,849.719,20121004042337703,F,04/10/2012,04:23:37,Field Joint,71.352,FJ,-,-,Field joint intact. Wrap beginning to loosen,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004040927984,20121004040929391@DVR-1_Ch1.mpg,890.468,20121004040929937@DVR-1_Ch2.mpg,889.922,20121004040927984@DVR-1_Ch3.mpg,891.875,20121004042419859,F,04/10/2012,04:24:19,Field Joint,71.365,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004040927984,20121004040929391@DVR-1_Ch1.mpg,928.069,20121004040929937@DVR-1_Ch2.mpg,927.523,20121004040927984@DVR-1_Ch3.mpg,929.476,20121004042457460,F,04/10/2012,04:24:57,Field Joint,71.383,FJ,-,-,Field joint intact. Wrap 30% loose.,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004040927984,20121004040929391@DVR-1_Ch1.mpg,966.452,20121004040929937@DVR-1_Ch2.mpg,965.906,20121004040927984@DVR-1_Ch3.mpg,967.859,20121004042535843,F,04/10/2012,04:25:35,Field Joint,71.405,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121002170612704,20121002170613047@DVR-1_Ch1.mpg,3.719,20121002170613360@DVR-1_Ch2.mpg,3.406,20121002170612704@DVR-1_Ch3.mpg,4.062,20121002170616766,F,02/10/2012,17:06:16,Field Joint,58.815,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121002170612704,20121002170613047@DVR-1_Ch1.mpg,20.308,20121002170613360@DVR-1_Ch2.mpg,19.995,20121002170612704@DVR-1_Ch3.mpg,20.651,20121002170633355,F,02/10/2012,17:06:33,Sea Marker,58.82,SM,-,-,Pipe fabrication marker,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121002170612704,20121002170613047@DVR-1_Ch1.mpg,35.233,20121002170613360@DVR-1_Ch2.mpg,34.92,20121002170612704@DVR-1_Ch3.mpg,35.576,20121002170648280,F,02/10/2012,17:06:48,Field Joint,58.826,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121002170612704,20121002170613047@DVR-1_Ch1.mpg,75.02,20121002170613360@DVR-1_Ch2.mpg,74.707,20121002170612704@DVR-1_Ch3.mpg,75.363,20121002170728067,F,02/10/2012,17:07:28,Field Joint,58.838,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121002170612704,20121002170613047@DVR-1_Ch1.mpg,81.379,20121002170613360@DVR-1_Ch2.mpg,81.066,20121002170612704@DVR-1_Ch3.mpg,81.722,20121002170734426,F,02/10/2012,17:07:34,Sea Marker,58.84,SM,-,-,Pipe fabrication marker,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121002170612704,20121002170613047@DVR-1_Ch1.mpg,110.799,20121002170613360@DVR-1_Ch2.mpg,110.486,20121002170612704@DVR-1_Ch3.mpg,111.142,20121002170803846,F,02/10/2012,17:08:03,Field Joint,58.85,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121002170612704,20121002170613047@DVR-1_Ch1.mpg,146.421,20121002170613360@DVR-1_Ch2.mpg,146.108,20121002170612704@DVR-1_Ch3.mpg,146.764,20121002170839468,F,02/10/2012,17:08:39,Field Joint,58.861999999999995,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121002170612704,20121002170613047@DVR-1_Ch1.mpg,155.03,20121002170613360@DVR-1_Ch2.mpg,154.717,20121002170612704@DVR-1_Ch3.mpg,155.373,20121002170848077,F,02/10/2012,17:08:48,Sea Marker,58.865,SM,-,-,Pipe fabrication marker,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121002170612704,20121002170613047@DVR-1_Ch1.mpg,181.339,20121002170613360@DVR-1_Ch2.mpg,181.026,20121002170612704@DVR-1_Ch3.mpg,181.682,20121002170914386,F,02/10/2012,17:09:14,Field Joint,58.875,FJ,-,-,Field joint intact. Wrap beginning to loosen.,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121002170612704,20121002170613047@DVR-1_Ch1.mpg,200.335,20121002170613360@DVR-1_Ch2.mpg,200.022,20121002170612704@DVR-1_Ch3.mpg,200.678,20121002170933382,F,02/10/2012,17:09:33,Anode,58.881,AN,-,-,Anode in Good condition.,Bracelet,Active,0,Light,Light,Light,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121002170612704,20121002170613047@DVR-1_Ch1.mpg,216.77,20121002170613360@DVR-1_Ch2.mpg,216.457,20121002170612704@DVR-1_Ch3.mpg,217.113,20121002170949817,F,02/10/2012,17:09:49,Field Joint,58.887,FJ,-,-,Field joint intact. Wrap beginning to loosen.,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121002170612704,20121002170613047@DVR-1_Ch1.mpg,223.983,20121002170613360@DVR-1_Ch2.mpg,223.67,20121002170612704@DVR-1_Ch3.mpg,224.326,20121002170957030,F,02/10/2012,17:09:57,Sea Marker,58.888999999999996,SM,-,-,Pipe fabrication marker,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121002170612704,20121002170613047@DVR-1_Ch1.mpg,256.682,20121002170613360@DVR-1_Ch2.mpg,256.369,20121002170612704@DVR-1_Ch3.mpg,257.025,20121002171029729,F,02/10/2012,17:10:29,Field Joint,58.898999999999994,FJ,-,-,Field joint intact. Wrap beginning to loosen.,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121002170612704,20121002170613047@DVR-1_Ch1.mpg,291.862,20121002170613360@DVR-1_Ch2.mpg,291.549,20121002170612704@DVR-1_Ch3.mpg,292.205,20121002171104909,F,02/10/2012,17:11:04,Field Joint,58.912,FJ,-,-,Field joint intact. Wrap beginning to loosen.,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121002170612704,20121002170613047@DVR-1_Ch1.mpg,297.203,20121002170613360@DVR-1_Ch2.mpg,296.89,20121002170612704@DVR-1_Ch3.mpg,297.546,20121002171110250,F,02/10/2012,17:11:10,Sea Marker,58.913999999999994,SM,-,-,Pipe fabrication marker,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121002170612704,20121002170613047@DVR-1_Ch1.mpg,331.594,20121002170613360@DVR-1_Ch2.mpg,331.281,20121002170612704@DVR-1_Ch3.mpg,331.937,20121002171144641,F,02/10/2012,17:11:44,Field Joint,58.924,FJ,-,-,Field joint intact. Wrap beginning to loosen.,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121002170612704,20121002170613047@DVR-1_Ch1.mpg,368.923,20121002170613360@DVR-1_Ch2.mpg,368.61,20121002170612704@DVR-1_Ch3.mpg,369.266,20121002171221970,F,02/10/2012,17:12:21,Field Joint,58.93600000000001,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121002170612704,20121002170613047@DVR-1_Ch1.mpg,373.703,20121002170613360@DVR-1_Ch2.mpg,373.39,20121002170612704@DVR-1_Ch3.mpg,374.046,20121002171226750,F,02/10/2012,17:12:26,Sea Marker,58.938,SM,-,-,Pipe fabrication marker,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121002170612704,20121002170613047@DVR-1_Ch1.mpg,405.361,20121002170613360@DVR-1_Ch2.mpg,405.048,20121002170612704@DVR-1_Ch3.mpg,405.704,20121002171258408,F,02/10/2012,17:12:58,Field Joint,58.949,FJ,-,-,Field joint intact. Wrap beginning to loosen.,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
