folder,video1,offset_Ch1,video2,offset_Ch2,video3,offset_Ch3,VWTimestamp,VWIsAuto,Date,Time,Description,KP,Observation Code,Photo Ref - From,Photo Ref - To,Comment,Anode Type,Activity,Current Intensity,Anode Wear,Marine Growth Coverage,Severity Code,Status,Status [BK FT SM],Status [GB SB],Status [RK],Status [RR],Length,Breadth,Height - Acoustic,Height - Visual,Distance to Pipe,Position,CP Location,CP Reading,Location,Location [DP],Location [DB],Crossing Type,Orientation,Event Code [DB],Event Code [FT],Size,Size [DB],Type [MO],Sediment Coverage
DATA_20121006200653797,20121006200656375@DVR-1_Ch1.mpg,783.254,20121006200653797@DVR-1_Ch2.mpg,785.832,20121006200654469@DVR-1_Ch3.mpg,785.16,20121006201959629,F,06/10/2012,20:19:59,Exposure End,128.069,EXE,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121006200653797,20121006200656375@DVR-1_Ch1.mpg,938.594,20121006200653797@DVR-1_Ch2.mpg,941.172,20121006200654469@DVR-1_Ch3.mpg,940.5,20121006202234969,F,06/10/2012,20:22:34,Exposure Start,128.136,EXS,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121006200653797,20121006200656375@DVR-1_Ch1.mpg,1073.034,20121006200653797@DVR-1_Ch2.mpg,1075.612,20121006200654469@DVR-1_Ch3.mpg,1074.94,20121006202449409,F,06/10/2012,20:24:49,Field Joint,128.203,FJ,-,-,Field joint intact. Wrap beginning to loosen.,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121006200653797,20121006200656375@DVR-1_Ch1.mpg,1123.474,20121006200653797@DVR-1_Ch2.mpg,1126.052,20121006200654469@DVR-1_Ch3.mpg,1125.38,20121006202539849,F,06/10/2012,20:25:39,Field Joint,128.22799999999998,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121006200653797,20121006200656375@DVR-1_Ch1.mpg,1174.753,20121006200653797@DVR-1_Ch2.mpg,1177.331,20121006200654469@DVR-1_Ch3.mpg,1176.659,20121006202631128,F,06/10/2012,20:26:31,Field Joint,128.253,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121006200653797,20121006200656375@DVR-1_Ch1.mpg,1217.673,20121006200653797@DVR-1_Ch2.mpg,1220.251,20121006200654469@DVR-1_Ch3.mpg,1219.579,20121006202714048,F,06/10/2012,20:27:14,Exposure End,128.27200000000002,EXE,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121006200653797,20121006200656375@DVR-1_Ch1.mpg,1467.311,20121006200653797@DVR-1_Ch2.mpg,1469.889,20121006200654469@DVR-1_Ch3.mpg,1469.217,20121006203123686,F,06/10/2012,20:31:23,Field Joint,128.378,FJ,-,-,Field joint intact. Wrap beginning to loosen.,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121006200653797,20121006200656375@DVR-1_Ch1.mpg,1467.79,20121006200653797@DVR-1_Ch2.mpg,1470.368,20121006200654469@DVR-1_Ch3.mpg,1469.696,20121006203124165,F,06/10/2012,20:31:24,Debris,128.378,DB,IC2-KP 128.378 Boulder Debris .jpg,-,Debris Boulder at STBD side of the pipeline not touching the pipeline no damage observed aprox 550mm x 600mm,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121006210656547,20121006210659110@DVR-1_Ch1.mpg,304.622,20121006210656547@DVR-1_Ch2.mpg,307.185,20121006210657188@DVR-1_Ch3.mpg,306.544,20121006211203732,F,06/10/2012,21:12:03,Exposure Start,129.484,EXS,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121006210656547,20121006210659110@DVR-1_Ch1.mpg,337.237,20121006210656547@DVR-1_Ch2.mpg,339.8,20121006210657188@DVR-1_Ch3.mpg,339.159,20121006211236347,F,06/10/2012,21:12:36,Field Joint,129.5,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121006210656547,20121006210659110@DVR-1_Ch1.mpg,359.437,20121006210656547@DVR-1_Ch2.mpg,362.0,20121006210657188@DVR-1_Ch3.mpg,361.359,20121006211258547,F,06/10/2012,21:12:58,Field Joint,129.512,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121006210656547,20121006210659110@DVR-1_Ch1.mpg,382.717,20121006210656547@DVR-1_Ch2.mpg,385.28,20121006210657188@DVR-1_Ch3.mpg,384.639,20121006211321827,F,06/10/2012,21:13:21,Field Joint,129.525,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121006210656547,20121006210659110@DVR-1_Ch1.mpg,404.997,20121006210656547@DVR-1_Ch2.mpg,407.56,20121006210657188@DVR-1_Ch3.mpg,406.919,20121006211344107,F,06/10/2012,21:13:44,Field Joint,129.537,FJ,-,-,Field joint intact. Wrap beginning to break up.,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121006210656547,20121006210659110@DVR-1_Ch1.mpg,440.277,20121006210656547@DVR-1_Ch2.mpg,442.84,20121006210657188@DVR-1_Ch3.mpg,442.199,20121006211419387,F,06/10/2012,21:14:19,Field Joint,129.556,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121006210656547,20121006210659110@DVR-1_Ch1.mpg,450.738,20121006210656547@DVR-1_Ch2.mpg,453.301,20121006210657188@DVR-1_Ch3.mpg,452.66,20121006211429848,F,06/10/2012,21:14:29,Field Joint,129.561,FJ,-,-,Field joint intact. Wrap beginning to break up.,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121006210656547,20121006210659110@DVR-1_Ch1.mpg,474.138,20121006210656547@DVR-1_Ch2.mpg,476.701,20121006210657188@DVR-1_Ch3.mpg,476.06,20121006211453248,F,06/10/2012,21:14:53,Field Joint,129.57399999999998,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121006210656547,20121006210659110@DVR-1_Ch1.mpg,497.698,20121006210656547@DVR-1_Ch2.mpg,500.261,20121006210657188@DVR-1_Ch3.mpg,499.62,20121006211516808,F,06/10/2012,21:15:16,Field Joint,129.58700000000002,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121006210656547,20121006210659110@DVR-1_Ch1.mpg,520.458,20121006210656547@DVR-1_Ch2.mpg,523.021,20121006210657188@DVR-1_Ch3.mpg,522.38,20121006211539568,F,06/10/2012,21:15:39,Field Joint,129.599,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121006210656547,20121006210659110@DVR-1_Ch1.mpg,543.338,20121006210656547@DVR-1_Ch2.mpg,545.901,20121006210657188@DVR-1_Ch3.mpg,545.26,20121006211602448,F,06/10/2012,21:16:02,Field Joint,129.611,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121006210656547,20121006210659110@DVR-1_Ch1.mpg,565.897,20121006210656547@DVR-1_Ch2.mpg,568.46,20121006210657188@DVR-1_Ch3.mpg,567.819,20121006211625007,F,06/10/2012,21:16:25,Field Joint,129.623,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121006210656547,20121006210659110@DVR-1_Ch1.mpg,612.817,20121006210656547@DVR-1_Ch2.mpg,615.38,20121006210657188@DVR-1_Ch3.mpg,614.739,20121006211711927,F,06/10/2012,21:17:11,Field Joint,129.64700000000002,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121006210656547,20121006210659110@DVR-1_Ch1.mpg,686.017,20121006210656547@DVR-1_Ch2.mpg,688.58,20121006210657188@DVR-1_Ch3.mpg,687.939,20121006211825127,F,06/10/2012,21:18:25,Exposure End,129.686,EXE,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121006210656547,20121006210659110@DVR-1_Ch1.mpg,1203.934,20121006210656547@DVR-1_Ch2.mpg,1206.497,20121006210657188@DVR-1_Ch3.mpg,1205.856,20121006212703044,F,06/10/2012,21:27:03,Debris,129.945,DB,-,-,Small rock debris aprrox. 150mm x 150mm on the pipeline track,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.15,0.15,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121006190701531,20121006190701531@DVR-1_Ch1.mpg,1628.71,20121006190651547@DVR-1_Ch2.mpg,1638.694,20121006190651672@DVR-1_Ch3.mpg,1638.569,20121006193410241,F,06/10/2012,19:34:10,Exposure Start,126.98100000000001,EXS,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121006190701531,20121006190701531@DVR-1_Ch1.mpg,1720.342,20121006190651547@DVR-1_Ch2.mpg,1730.326,20121006190651672@DVR-1_Ch3.mpg,1730.201,20121006193541873,F,06/10/2012,19:35:41,Field Joint,127.01100000000001,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121006190701531,20121006190701531@DVR-1_Ch1.mpg,1789.546,20121006190651547@DVR-1_Ch2.mpg,1799.53,20121006190651672@DVR-1_Ch3.mpg,1799.405,20121006193651077,F,06/10/2012,19:36:51,Field Joint,127.03399999999999,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121006193652703,20121006193655234@DVR-1_Ch1.mpg,63.149,20121006193652703@DVR-1_Ch2.mpg,65.68,20121006193653328@DVR-1_Ch3.mpg,65.055,20121006193758383,F,06/10/2012,19:37:58,Field Joint,127.05799999999999,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121006193652703,20121006193655234@DVR-1_Ch1.mpg,136.869,20121006193652703@DVR-1_Ch2.mpg,139.4,20121006193653328@DVR-1_Ch3.mpg,138.775,20121006193912103,F,06/10/2012,19:39:12,Field Joint,127.083,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121006193652703,20121006193655234@DVR-1_Ch1.mpg,316.109,20121006193652703@DVR-1_Ch2.mpg,318.64,20121006193653328@DVR-1_Ch3.mpg,318.015,20121006194211343,F,06/10/2012,19:42:11,Field Joint,127.14399999999999,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121006193652703,20121006193655234@DVR-1_Ch1.mpg,426.709,20121006193652703@DVR-1_Ch2.mpg,429.24,20121006193653328@DVR-1_Ch3.mpg,428.615,20121006194401943,F,06/10/2012,19:44:01,Field Joint,127.181,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121006193652703,20121006193655234@DVR-1_Ch1.mpg,504.189,20121006193652703@DVR-1_Ch2.mpg,506.72,20121006193653328@DVR-1_Ch3.mpg,506.095,20121006194519423,F,06/10/2012,19:45:19,Field Joint,127.205,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121006193652703,20121006193655234@DVR-1_Ch1.mpg,577.509,20121006193652703@DVR-1_Ch2.mpg,580.04,20121006193653328@DVR-1_Ch3.mpg,579.415,20121006194632743,F,06/10/2012,19:46:32,Field Joint,127.229,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121006193652703,20121006193655234@DVR-1_Ch1.mpg,625.996,20121006193652703@DVR-1_Ch2.mpg,628.527,20121006193653328@DVR-1_Ch3.mpg,627.902,20121006194721230,F,06/10/2012,19:47:21,Exposure End,127.24700000000001,EXE,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121006193652703,20121006193655234@DVR-1_Ch1.mpg,755.292,20121006193652703@DVR-1_Ch2.mpg,757.823,20121006193653328@DVR-1_Ch3.mpg,757.198,20121006194930526,F,06/10/2012,19:49:30,Exposure Start,127.29700000000001,EXS,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121006193652703,20121006193655234@DVR-1_Ch1.mpg,770.628,20121006193652703@DVR-1_Ch2.mpg,773.159,20121006193653328@DVR-1_Ch3.mpg,772.534,20121006194945862,F,06/10/2012,19:49:45,Field Joint,127.303,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121006193652703,20121006193655234@DVR-1_Ch1.mpg,1097.298,20121006193652703@DVR-1_Ch2.mpg,1099.829,20121006193653328@DVR-1_Ch3.mpg,1099.204,20121006195512532,F,06/10/2012,19:55:12,Exposure End,127.436,EXE,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
