folder,video1,offset_Ch1,video2,offset_Ch2,video3,offset_Ch3,VWTimestamp,VWIsAuto,Date,Time,Description,KP,Observation Code,Photo Ref - From,Photo Ref - To,Comment,Anode Type,Activity,Current Intensity,Anode Wear,Marine Growth Coverage,Severity Code,Status,Status [BK FT SM],Status [GB SB],Status [RK],Status [RR],Length,Breadth,Height - Acoustic,Height - Visual,Distance to Pipe,Position,CP Location,CP Reading,Location,Location [DP],Location [DB],Crossing Type,Orientation,Event Code [DB],Event Code [FT],Size,Size [DB],Type [MO],Sediment Coverage
DATA_20121004120556968,20121004120557046@DVR-1_Ch1.mpg,488.031,20121004120557328@DVR-1_Ch2.mpg,487.749,20121004120556968@DVR-1_Ch3.mpg,488.109,20121004121405077,F,04/10/2012,12:14:05,Field Joint,77.824,FJ,-,-,Field joint intact. Wrap beginning to loosen.,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004120556968,20121004120557046@DVR-1_Ch1.mpg,525.746,20121004120557328@DVR-1_Ch2.mpg,525.464,20121004120556968@DVR-1_Ch3.mpg,525.824,20121004121442792,F,04/10/2012,12:14:42,Field Joint,77.812,FJ,-,-,Field joint intact. Wrap beginning to loosen.,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004120556968,20121004120557046@DVR-1_Ch1.mpg,563.879,20121004120557328@DVR-1_Ch2.mpg,563.597,20121004120556968@DVR-1_Ch3.mpg,563.957,20121004121520925,F,04/10/2012,12:15:20,Field Joint,77.79899999999999,FJ,-,-,Field joint intact. Wrap beginning to loosen.,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004120556968,20121004120557046@DVR-1_Ch1.mpg,600.571,20121004120557328@DVR-1_Ch2.mpg,600.289,20121004120556968@DVR-1_Ch3.mpg,600.649,20121004121557617,F,04/10/2012,12:15:57,Field Joint,77.78699999999999,FJ,-,-,Field joint intact. Wrap beginning to loosen.,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004120556968,20121004120557046@DVR-1_Ch1.mpg,658.918,20121004120557328@DVR-1_Ch2.mpg,658.636,20121004120556968@DVR-1_Ch3.mpg,658.996,20121004121655964,F,04/10/2012,12:16:55,Field Joint,77.775,FJ,-,-,Field joint intact. Wrap beginning to loosen.,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004120556968,20121004120557046@DVR-1_Ch1.mpg,745.767,20121004120557328@DVR-1_Ch2.mpg,745.485,20121004120556968@DVR-1_Ch3.mpg,745.845,20121004121822813,F,04/10/2012,12:18:22,Anode,77.767,AN,-,-,Anode in Good condition.,Bracelet,Active,0,Light,Light,Light,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004120556968,20121004120557046@DVR-1_Ch1.mpg,817.478,20121004120557328@DVR-1_Ch2.mpg,817.196,20121004120556968@DVR-1_Ch3.mpg,817.556,20121004121934524,F,04/10/2012,12:19:34,CP Stab,77.768,CP,-,-,CP Stab Reading is -1064 mv,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Top,Anode,-1064,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004120556968,20121004120557046@DVR-1_Ch1.mpg,999.551,20121004120557328@DVR-1_Ch2.mpg,999.269,20121004120556968@DVR-1_Ch3.mpg,999.629,20121004122236597,F,04/10/2012,12:22:36,Field Joint,77.762,FJ,-,-,Field joint intact. Wrap beginning to loosen.,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004120556968,20121004120557046@DVR-1_Ch1.mpg,1061.799,20121004120557328@DVR-1_Ch2.mpg,1061.517,20121004120556968@DVR-1_Ch3.mpg,1061.877,20121004122338845,F,04/10/2012,12:23:38,Field Joint,77.749,FJ,-,-,Field joint intact. Wrap beginning to loosen.,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004120556968,20121004120557046@DVR-1_Ch1.mpg,1114.344,20121004120557328@DVR-1_Ch2.mpg,1114.062,20121004120556968@DVR-1_Ch3.mpg,1114.422,20121004122431390,F,04/10/2012,12:24:31,Field Joint,77.737,FJ,-,-,Field joint intact. Wrap beginning to loosen.,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004120556968,20121004120557046@DVR-1_Ch1.mpg,1154.862,20121004120557328@DVR-1_Ch2.mpg,1154.58,20121004120556968@DVR-1_Ch3.mpg,1154.94,20121004122511908,F,04/10/2012,12:25:11,Field Joint,77.725,FJ,-,-,Field joint intact. Wrap beginning to loosen.,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004120556968,20121004120557046@DVR-1_Ch1.mpg,1192.923,20121004120557328@DVR-1_Ch2.mpg,1192.641,20121004120556968@DVR-1_Ch3.mpg,1193.001,20121004122549969,F,04/10/2012,12:25:49,Field Joint,77.71300000000001,FJ,-,-,Field joint intact. Wrap beginning to loosen.,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004120556968,20121004120557046@DVR-1_Ch1.mpg,1227.89,20121004120557328@DVR-1_Ch2.mpg,1227.608,20121004120556968@DVR-1_Ch3.mpg,1227.968,20121004122624936,F,04/10/2012,12:26:24,Field Joint,77.70100000000001,FJ,-,-,Field joint intact. Wrap beginning to loosen.,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004120556968,20121004120557046@DVR-1_Ch1.mpg,1251.348,20121004120557328@DVR-1_Ch2.mpg,1251.066,20121004120556968@DVR-1_Ch3.mpg,1251.426,20121004122648394,F,04/10/2012,12:26:48,Anode,77.694,AN,-,-,Anode in Good condition.,Bracelet,Active,0,Light,Light,Light,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004120556968,20121004120557046@DVR-1_Ch1.mpg,1265.198,20121004120557328@DVR-1_Ch2.mpg,1264.916,20121004120556968@DVR-1_Ch3.mpg,1265.276,20121004122702244,F,04/10/2012,12:27:02,Field Joint,77.689,FJ,-,-,Field joint intact. Wrap beginning to loosen.,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004120556968,20121004120557046@DVR-1_Ch1.mpg,1302.915,20121004120557328@DVR-1_Ch2.mpg,1302.633,20121004120556968@DVR-1_Ch3.mpg,1302.993,20121004122739961,F,04/10/2012,12:27:39,Field Joint,77.67699999999999,FJ,-,-,Field joint intact. Wrap beginning to loosen.,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004120556968,20121004120557046@DVR-1_Ch1.mpg,1313.878,20121004120557328@DVR-1_Ch2.mpg,1313.596,20121004120556968@DVR-1_Ch3.mpg,1313.956,20121004122750924,F,04/10/2012,12:27:50,Debris,77.673,DB,C2-KP 77.673 debris Rope .jpg,-,Debris Fishing net,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,2.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004120556968,20121004120557046@DVR-1_Ch1.mpg,1340.039,20121004120557328@DVR-1_Ch2.mpg,1339.757,20121004120556968@DVR-1_Ch3.mpg,1340.117,20121004122817085,F,04/10/2012,12:28:17,Field Joint,77.664,FJ,-,-,Field joint intact. Wrap beginning to loosen.,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004120556968,20121004120557046@DVR-1_Ch1.mpg,1372.915,20121004120557328@DVR-1_Ch2.mpg,1372.633,20121004120556968@DVR-1_Ch3.mpg,1372.993,20121004122849961,F,04/10/2012,12:28:49,Field Joint,77.652,FJ,-,-,Field joint intact. Wrap beginning to break up.,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004120556968,20121004120557046@DVR-1_Ch1.mpg,1444.962,20121004120557328@DVR-1_Ch2.mpg,1444.68,20121004120556968@DVR-1_Ch3.mpg,1445.04,20121004123002008,F,04/10/2012,12:30:02,Field Joint,77.628,FJ,-,-,Field joint intact. Wrap beginning to break up.,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004120556968,20121004120557046@DVR-1_Ch1.mpg,1481.525,20121004120557328@DVR-1_Ch2.mpg,1481.243,20121004120556968@DVR-1_Ch3.mpg,1481.603,20121004123038571,F,04/10/2012,12:30:38,Field Joint,77.615,FJ,-,-,Field joint intact. Wrap beginning to loosen.,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004120556968,20121004120557046@DVR-1_Ch1.mpg,1517.862,20121004120557328@DVR-1_Ch2.mpg,1517.58,20121004120556968@DVR-1_Ch3.mpg,1517.94,20121004123114908,F,04/10/2012,12:31:14,Suspension End,77.60300000000001,SUE,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.1,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004120556968,20121004120557046@DVR-1_Ch1.mpg,1517.942,20121004120557328@DVR-1_Ch2.mpg,1517.66,20121004120556968@DVR-1_Ch3.mpg,1518.02,20121004123114988,F,04/10/2012,12:31:14,Field Joint,77.60300000000001,FJ,-,-,Field joint intact. Wrap beginning to loosen.,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004120556968,20121004120557046@DVR-1_Ch1.mpg,1539.879,20121004120557328@DVR-1_Ch2.mpg,1539.597,20121004120556968@DVR-1_Ch3.mpg,1539.957,20121004123136925,F,04/10/2012,12:31:36,Suspension Start,77.596,SUS,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004120556968,20121004120557046@DVR-1_Ch1.mpg,1554.968,20121004120557328@DVR-1_Ch2.mpg,1554.686,20121004120556968@DVR-1_Ch3.mpg,1555.046,20121004123152014,F,04/10/2012,12:31:52,Field Joint,77.59100000000001,FJ,-,-,Field joint intact. Wrap beginning to loosen.,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004120556968,20121004120557046@DVR-1_Ch1.mpg,1591.122,20121004120557328@DVR-1_Ch2.mpg,1590.84,20121004120556968@DVR-1_Ch3.mpg,1591.2,20121004123228168,F,04/10/2012,12:32:28,Field Joint,77.578,FJ,-,-,Field joint intact. Wrap beginning to loosen.,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004120556968,20121004120557046@DVR-1_Ch1.mpg,1624.714,20121004120557328@DVR-1_Ch2.mpg,1624.432,20121004120556968@DVR-1_Ch3.mpg,1624.792,20121004123301760,F,04/10/2012,12:33:01,Field Joint,77.567,FJ,-,-,Field joint intact. Wrap beginning to loosen.,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004120556968,20121004120557046@DVR-1_Ch1.mpg,1659.665,20121004120557328@DVR-1_Ch2.mpg,1659.383,20121004120556968@DVR-1_Ch3.mpg,1659.743,20121004123336711,F,04/10/2012,12:33:36,Field Joint,77.554,FJ,-,-,Field joint intact. Wrap beginning to break up.,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004120556968,20121004120557046@DVR-1_Ch1.mpg,1694.625,20121004120557328@DVR-1_Ch2.mpg,1694.343,20121004120556968@DVR-1_Ch3.mpg,1694.703,20121004123411671,F,04/10/2012,12:34:11,Field Joint,77.542,FJ,-,-,Field joint intact. Wrap beginning to loosen.,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004120556968,20121004120557046@DVR-1_Ch1.mpg,1747.362,20121004120557328@DVR-1_Ch2.mpg,1747.08,20121004120556968@DVR-1_Ch3.mpg,1747.44,20121004123504408,F,04/10/2012,12:35:04,Field Joint,77.53,FJ,-,-,Field joint intact. Wrap beginning to loosen.,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004120556968,20121004120557046@DVR-1_Ch1.mpg,1785.859,20121004120557328@DVR-1_Ch2.mpg,1785.577,20121004120556968@DVR-1_Ch3.mpg,1785.937,20121004123542905,F,04/10/2012,12:35:42,Field Joint,77.517,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004123558718,20121004123558718@DVR-1_Ch1.mpg,20.927,20121004123559500@DVR-1_Ch2.mpg,20.145,20121004123600156@DVR-1_Ch3.mpg,19.489,20121004123619645,F,04/10/2012,12:36:19,Field Joint,77.505,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
