folder,video1,offset_Ch1,video2,offset_Ch2,video3,offset_Ch3,VWTimestamp,VWIsAuto,Date,Time,Description,KP,Observation Code,Photo Ref - From,Photo Ref - To,Comment,Anode Type,Activity,Current Intensity,Anode Wear,Marine Growth Coverage,Severity Code,Status,Status [BK FT SM],Status [GB SB],Status [RK],Status [RR],Length,Breadth,Height - Acoustic,Height - Visual,Distance to Pipe,Position,CP Location,CP Reading,Location,Location [DP],Location [DB],Crossing Type,Orientation,Event Code [DB],Event Code [FT],Size,Size [DB],Type [MO],Sediment Coverage
DATA_20121004184831937,20121004184831937@DVR-1_Ch1.mpg,301.7,20121004184832672@DVR-1_Ch2.mpg,300.965,20121004184833281@DVR-1_Ch3.mpg,300.356,20121004185333637,F,04/10/2012,18:53:33,Field Joint,83.167,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0.0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004184831937,20121004184831937@DVR-1_Ch1.mpg,338.26,20121004184832672@DVR-1_Ch2.mpg,337.525,20121004184833281@DVR-1_Ch3.mpg,336.916,20121004185410197,F,04/10/2012,18:54:10,Field Joint,83.179,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0.0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004184831937,20121004184831937@DVR-1_Ch1.mpg,448.577,20121004184832672@DVR-1_Ch2.mpg,447.842,20121004184833281@DVR-1_Ch3.mpg,447.233,20121004185600514,F,04/10/2012,18:56:00,Field Joint,83.21700000000001,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0.0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004184831937,20121004184831937@DVR-1_Ch1.mpg,485.712,20121004184832672@DVR-1_Ch2.mpg,484.977,20121004184833281@DVR-1_Ch3.mpg,484.368,20121004185637649,F,04/10/2012,18:56:37,Field Joint,83.23,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0.0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004184831937,20121004184831937@DVR-1_Ch1.mpg,522.192,20121004184832672@DVR-1_Ch2.mpg,521.457,20121004184833281@DVR-1_Ch3.mpg,520.848,20121004185714129,F,04/10/2012,18:57:14,Field Joint,83.242,FJ,-,-,Field joint intact. Wrap beginning to loosen.,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0.0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004184831937,20121004184831937@DVR-1_Ch1.mpg,571.161,20121004184832672@DVR-1_Ch2.mpg,570.426,20121004184833281@DVR-1_Ch3.mpg,569.817,20121004185803098,F,04/10/2012,18:58:03,Suspension Start,83.258,SUS,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0.0,0.1,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004184831937,20121004184831937@DVR-1_Ch1.mpg,585.614,20121004184832672@DVR-1_Ch2.mpg,584.879,20121004184833281@DVR-1_Ch3.mpg,584.27,20121004185817551,F,04/10/2012,18:58:17,Suspension End,83.26299999999999,SUE,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0.0,0.1,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004184831937,20121004184831937@DVR-1_Ch1.mpg,591.041,20121004184832672@DVR-1_Ch2.mpg,590.306,20121004184833281@DVR-1_Ch3.mpg,589.697,20121004185822978,F,04/10/2012,18:58:22,Suspension Start,83.265,SUS,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0.0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004184831937,20121004184831937@DVR-1_Ch1.mpg,594.153,20121004184832672@DVR-1_Ch2.mpg,593.418,20121004184833281@DVR-1_Ch3.mpg,592.809,20121004185826090,F,04/10/2012,18:58:26,Field Joint,83.266,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0.0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004184831937,20121004184831937@DVR-1_Ch1.mpg,596.588,20121004184832672@DVR-1_Ch2.mpg,595.853,20121004184833281@DVR-1_Ch3.mpg,595.244,20121004185828525,F,04/10/2012,18:58:28,Suspension End,83.26700000000001,SUE,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0.0,0.05,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004184831937,20121004184831937@DVR-1_Ch1.mpg,603.282,20121004184832672@DVR-1_Ch2.mpg,602.547,20121004184833281@DVR-1_Ch3.mpg,601.938,20121004185835219,F,04/10/2012,18:58:35,Suspension Start,83.26899999999999,SUS,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0.0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004184831937,20121004184831937@DVR-1_Ch1.mpg,605.802,20121004184832672@DVR-1_Ch2.mpg,605.067,20121004184833281@DVR-1_Ch3.mpg,604.458,20121004185837739,F,04/10/2012,18:58:37,Suspension End,83.27,SUE,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0.0,0.05,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004184831937,20121004184831937@DVR-1_Ch1.mpg,630.247,20121004184832672@DVR-1_Ch2.mpg,629.512,20121004184833281@DVR-1_Ch3.mpg,628.903,20121004185902184,F,04/10/2012,18:59:02,Field Joint,83.27799999999999,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0.0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004184831937,20121004184831937@DVR-1_Ch1.mpg,667.132,20121004184832672@DVR-1_Ch2.mpg,666.397,20121004184833281@DVR-1_Ch3.mpg,665.788,20121004185939069,F,04/10/2012,18:59:39,Field Joint,83.291,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0.0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004184831937,20121004184831937@DVR-1_Ch1.mpg,704.898,20121004184832672@DVR-1_Ch2.mpg,704.163,20121004184833281@DVR-1_Ch3.mpg,703.554,20121004190016835,F,04/10/2012,19:00:16,Field Joint,83.303,FJ,-,-,Field joint intact. Wrap beginning to loosen.,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0.0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004184831937,20121004184831937@DVR-1_Ch1.mpg,746.164,20121004184832672@DVR-1_Ch2.mpg,745.429,20121004184833281@DVR-1_Ch3.mpg,744.82,20121004190058101,F,04/10/2012,19:00:58,Field Joint,83.315,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0.0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004184831937,20121004184831937@DVR-1_Ch1.mpg,782.108,20121004184832672@DVR-1_Ch2.mpg,781.373,20121004184833281@DVR-1_Ch3.mpg,780.764,20121004190134045,F,04/10/2012,19:01:34,Field Joint,83.32600000000001,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0.0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004184831937,20121004184831937@DVR-1_Ch1.mpg,816.632,20121004184832672@DVR-1_Ch2.mpg,815.897,20121004184833281@DVR-1_Ch3.mpg,815.288,20121004190208569,F,04/10/2012,19:02:08,Field Joint,83.339,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0.0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004184831937,20121004184831937@DVR-1_Ch1.mpg,851.215,20121004184832672@DVR-1_Ch2.mpg,850.48,20121004184833281@DVR-1_Ch3.mpg,849.871,20121004190243152,F,04/10/2012,19:02:43,Field Joint,83.351,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0.0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004184831937,20121004184831937@DVR-1_Ch1.mpg,888.685,20121004184832672@DVR-1_Ch2.mpg,887.95,20121004184833281@DVR-1_Ch3.mpg,887.341,20121004190320622,F,04/10/2012,19:03:20,Field Joint,83.363,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0.0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004184831937,20121004184831937@DVR-1_Ch1.mpg,1743.141,20121004184832672@DVR-1_Ch2.mpg,1742.406,20121004184833281@DVR-1_Ch3.mpg,1741.797,20121004191735078,F,04/10/2012,19:17:35,Anode,83.382,AN,-,-,Anode in Good condition.,Bracelet,Active,0,Light,Light,Light,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0.0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121004184831937,20121004184831937@DVR-1_Ch1.mpg,1743.875,20121004184832672@DVR-1_Ch2.mpg,1743.14,20121004184833281@DVR-1_Ch3.mpg,1742.531,20121004191735812,F,04/10/2012,19:17:35,CP Stab,83.382,CP,-,-,CP Stab reading is -1060mV,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0.0,0.0,0.0,Top,Anode,-1060,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121006124416563,20121006124417719@DVR-1_Ch1.mpg,-0.715,20121006124417969@DVR-1_Ch2.mpg,-0.965,20121006124416563@DVR-1_Ch3.mpg,0.441,20121006124417004,F,06/10/2012,12:44:17,Exposure End,115.74700000000001,EXE,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0.0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121006124416563,20121006124417719@DVR-1_Ch1.mpg,261.034,20121006124417969@DVR-1_Ch2.mpg,260.784,20121006124416563@DVR-1_Ch3.mpg,262.19,20121006124838753,F,06/10/2012,12:48:38,Rock Dump Start,115.82799999999999,RKS,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0.0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121006124416563,20121006124417719@DVR-1_Ch1.mpg,600.044,20121006124417969@DVR-1_Ch2.mpg,599.794,20121006124416563@DVR-1_Ch3.mpg,601.2,20121006125417763,F,06/10/2012,12:54:17,Pipeline Crossing,115.931,CR,-,-,IC2 Crossing with Lanis II Cable,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0.0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121006124416563,20121006124417719@DVR-1_Ch1.mpg,906.374,20121006124417969@DVR-1_Ch2.mpg,906.124,20121006124416563@DVR-1_Ch3.mpg,907.53,20121006125924093,F,06/10/2012,12:59:24,Rock Dump End,116.037,RKE,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0.0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121006124416563,20121006124417719@DVR-1_Ch1.mpg,914.61,20121006124417969@DVR-1_Ch2.mpg,914.36,20121006124416563@DVR-1_Ch3.mpg,915.766,20121006125932329,F,06/10/2012,12:59:32,Exposure Start,116.039,EXS,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0.0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121006124416563,20121006124417719@DVR-1_Ch1.mpg,940.213,20121006124417969@DVR-1_Ch2.mpg,939.963,20121006124416563@DVR-1_Ch3.mpg,941.369,20121006125957932,F,06/10/2012,12:59:57,Exposure End,116.04700000000001,EXE,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0.0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121005153302672,20121005153304063@DVR-1_Ch1.mpg,31.432,20121005153304391@DVR-1_Ch2.mpg,31.104,20121005153302672@DVR-1_Ch3.mpg,32.823,20121005153335495,F,05/10/2012,15:33:35,Field Joint,99.88600000000001,FJ,-,-,Field joint intact. Wrap 30% loose,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0.0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121005153302672,20121005153304063@DVR-1_Ch1.mpg,58.891,20121005153304391@DVR-1_Ch2.mpg,58.563,20121005153302672@DVR-1_Ch3.mpg,60.282,20121005153402954,F,05/10/2012,15:34:02,Anode,99.89399999999999,AN,-,-,Anode in Good condition,Bracelet,Active,0,Light,Light,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0.0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121005153302672,20121005153304063@DVR-1_Ch1.mpg,79.75,20121005153304391@DVR-1_Ch2.mpg,79.422,20121005153302672@DVR-1_Ch3.mpg,81.141,20121005153423813,F,05/10/2012,15:34:23,Field Joint,99.899,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0.0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121005153302672,20121005153304063@DVR-1_Ch1.mpg,89.036,20121005153304391@DVR-1_Ch2.mpg,88.708,20121005153302672@DVR-1_Ch3.mpg,90.427,20121005153433099,F,05/10/2012,15:34:33,Debris,99.902,DB,C2-KP 99.902 fishing Debris PORT,1.5m x1.5m fishing net debris lying alongside pipeline portside. No damage observed.,Debris Fishing net,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,2.0,1.0,0.0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121005153302672,20121005153304063@DVR-1_Ch1.mpg,123.577,20121005153304391@DVR-1_Ch2.mpg,123.249,20121005153302672@DVR-1_Ch3.mpg,124.968,20121005153507640,F,05/10/2012,15:35:07,Field Joint,99.912,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0.0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121005153302672,20121005153304063@DVR-1_Ch1.mpg,169.712,20121005153304391@DVR-1_Ch2.mpg,169.384,20121005153302672@DVR-1_Ch3.mpg,171.103,20121005153553775,F,05/10/2012,15:35:53,Field Joint,99.92299999999999,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0.0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20121005153302672,20121005153304063@DVR-1_Ch1.mpg,219.75,20121005153304391@DVR-1_Ch2.mpg,219.422,20121005153302672@DVR-1_Ch3.mpg,221.141,20121005153643813,F,05/10/2012,15:36:43,Field Joint,99.93700000000001,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0.0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
